1744912805.0467203	False	0	0.0	0.0
1744912805.04686	False	0	346.375	0.0
1744912805.0469172	False	0	347.65625	0.0
1744912805.0469635	False	0	348.9375	0.0
1744912805.0470057	False	0	350.21875	0.0
1744912805.0524693	False	0	351.515625	0.0
1744912805.052512	False	0	352.796875	0.0
1744912805.052552	False	0	354.125	0.0
1744912805.0525918	False	0	355.40625	0.0
1744912805.052633	False	0	356.703125	0.0
1744912805.0526736	False	0	357.984375	0.0
1744912805.0527146	True	0	359.265625	0.0
1744912805.0527554	False	0	0.5625	0.0
1744912805.0527961	False	0	1.84375	0.0
1744912805.0528367	False	0	3.140625	0.0
1744912805.052877	False	0	4.421875	0.0
1744912805.0529177	False	0	5.71875	0.0
1744912805.057358	False	15	1.390625	0.0
1744912805.0574358	False	15	2.84375	597.25
1744912805.0574782	False	15	3.953125	595.75
1744912805.0575144	False	15	5.25	594.0
1744912805.0575492	False	15	6.6875	594.0
1744912805.0575833	False	15	7.96875	593.25
1744912805.0576174	False	15	9.296875	592.5
1744912805.0576522	False	15	10.5	593.0
1744912805.0576873	False	15	11.71875	593.5
1744912805.0587983	False	15	13.15625	594.5
1744912805.0588336	False	15	14.453125	595.75
1744912805.0653596	False	15	15.8125	597.25
1744912805.0654259	False	15	17.0625	598.5
1744912805.065469	False	0	23.859375	0.0
1744912805.0655112	False	0	25.15625	0.0
1744912805.065551	False	0	26.4375	0.0
1744912805.065594	False	0	27.734375	0.0
1744912805.0656424	False	0	29.015625	0.0
1744912805.0656903	False	0	30.3125	0.0
1744912805.065732	False	0	31.609375	0.0
1744912805.0657718	False	0	32.90625	0.0
1744912805.065811	False	0	34.1875	0.0
1744912805.0658512	False	0	35.484375	0.0
1744912805.065891	False	0	36.78125	0.0
1744912805.0659316	False	0	38.078125	0.0
1744912805.0659728	False	0	39.359375	0.0
1744912805.0724542	False	0	40.65625	0.0
1744912805.0724952	False	0	42.015625	0.0
1744912805.072535	False	0	43.3125	0.0
1744912805.0725744	False	0	44.609375	0.0
1744912805.0726426	False	0	45.90625	0.0
1744912805.072682	False	0	47.1875	0.0
1744912805.072722	False	0	48.484375	0.0
1744912805.0727608	False	0	49.796875	0.0
1744912805.0728	False	0	51.078125	0.0
1744912805.0728414	False	0	52.375	0.0
1744912805.0728827	False	0	53.671875	0.0
1744912805.0729227	False	0	54.96875	0.0
1744912805.0729632	False	0	56.265625	0.0
1744912805.0740685	False	0	57.5625	0.0
1744912805.074109	False	0	58.859375	0.0
1744912805.0741496	False	0	60.15625	0.0
1744912805.0763743	False	0	61.453125	0.0
1744912805.076416	False	0	62.75	0.0
1744912805.0764568	False	0	64.046875	0.0
1744912805.0818624	False	0	65.328125	0.0
1744912805.0819068	False	0	66.671875	0.0
1744912805.0819473	False	0	67.96875	0.0
1744912805.0819888	False	0	69.265625	0.0
