timestamp,quality,angle,distance
1740572133.3452303,15,225.609375,437.0
1740572133.3452303,15,227.046875,444.5
1740572133.3452303,15,228.296875,449.75
1740572133.3452303,15,229.546875,451.25
1740572133.3452303,15,231.125,453.75
1740572133.3452303,15,232.359375,458.25
1740572133.3452303,15,233.5,462.75
1740572133.3452303,15,235.03125,466.5
1740572133.3452303,15,236.296875,471.75
1740572133.3452303,15,237.46875,478.5
1740572133.3452303,15,238.9375,485.5
1740572133.3452303,15,240.03125,491.5
1740572133.3452303,15,241.53125,498.5
1740572133.3452303,15,242.75,503.75
1740572133.3452303,15,243.921875,510.5
1740572133.3452303,15,256.59375,2107.5
1740572133.3452303,15,257.9375,2071.5
1740572133.3452303,15,259.328125,2042.0
1740572133.3452303,15,263.265625,2239.0
1740572133.3452303,15,267.296875,2185.0
1740572133.3452303,15,271.296875,2239.0
1740572133.3452303,15,272.625,2239.0
1740572133.3452303,15,277.953125,2145.5
1740572133.3452303,15,279.296875,2189.75
1740572133.3452303,15,281.96875,2096.25
1740572133.3452303,15,283.34375,2110.0
1740572133.3452303,15,284.671875,2117.0
1740572133.3452303,15,331.78125,698.25
1740572133.3452303,15,334.625,649.0
1740572133.3452303,15,337.59375,547.0
1740572133.3452303,15,339.03125,546.0
1740572133.484044,15,18.828125,392.75
1740572133.484044,15,20.328125,391.75
1740572133.484044,15,21.75,390.0
1740572133.484044,15,25.46875,660.0
1740572133.484044,15,26.75,666.75
1740572133.484044,15,28.09375,674.75
1740572133.484044,15,29.328125,682.0
1740572133.484044,15,30.671875,690.5
1740572133.484044,15,32.125,699.5
1740572133.484044,15,33.34375,709.0
1740572133.484044,15,34.765625,720.25
1740572133.484044,15,35.984375,730.25
1740572133.484044,15,37.328125,741.25
1740572133.484044,15,38.609375,754.25
1740572133.484044,15,39.890625,767.5
1740572133.484044,15,41.171875,782.25
1740572133.484044,15,42.5625,798.25
1740572133.484044,15,43.859375,813.75
1740572133.484044,15,45.109375,830.25
1740572133.484044,15,46.453125,848.75
1740572133.484044,15,47.6875,867.25
1740572133.484044,15,48.96875,887.0
1740572133.484044,15,50.359375,910.25
1740572133.484044,15,51.625,934.5
1740572133.484044,15,52.984375,958.75
1740572133.484044,15,55.515625,1018.5
1740572133.484044,15,64.65625,1281.5
1740572133.484044,15,66.015625,1265.0
1740572133.484044,15,67.40625,1255.25
1740572133.484044,15,70.03125,1309.0
1740572133.484044,15,71.390625,1294.25
1740572133.484044,15,72.75,1278.5
1740572133.484044,15,74.078125,1267.0
1740572133.484044,15,75.421875,1259.5
1740572133.484044,15,76.765625,1249.0
1740572133.484044,15,78.09375,1241.75
1740572133.484044,15,79.46875,1237.75
1740572133.484044,15,80.84375,1230.75
1740572133.484044,15,82.1875,1225.25
1740572133.484044,15,83.453125,1220.5
1740572133.484044,15,84.828125,1217.75
1740572133.484044,15,86.171875,1215.75
1740572133.484044,15,87.4375,1210.75
1740572133.484044,15,88.859375,1207.25
1740572133.484044,15,90.1875,1206.0
1740572133.484044,15,91.453125,1207.5
1740572133.484044,15,95.53125,1133.5
1740572133.484044,15,96.90625,1135.0
1740572133.484044,15,98.234375,1153.0
1740572133.484044,15,99.515625,1161.75
1740572133.484044,15,102.171875,1227.5
1740572133.484044,15,103.53125,1234.75
1740572133.484044,15,104.875,1240.0
1740572133.484044,15,106.1875,1246.75
1740572133.484044,15,107.484375,1254.75
1740572133.484044,15,108.734375,1262.5
1740572133.484044,15,110.09375,1259.25
1740572133.484044,15,111.484375,1233.0
1740572133.484044,15,112.84375,1219.25
1740572133.484044,15,114.09375,1231.5
1740572133.484044,15,115.5,1244.75
1740572133.484044,15,116.8125,1258.5
1740572133.484044,15,118.109375,1270.0
1740572133.484044,15,119.4375,1283.0
1740572133.484044,15,120.78125,1300.25
1740572133.484044,15,122.0625,1317.5
1740572133.484044,15,123.40625,1335.0
1740572133.484044,15,124.671875,1355.25
1740572133.484044,15,126.015625,1379.25
1740572133.484044,15,127.296875,1402.25
1740572133.484044,15,128.65625,1424.0
1740572133.484044,15,131.484375,1232.25
1740572133.484044,15,132.9375,1206.25
1740572133.484044,15,134.1875,1195.5
1740572133.484044,15,135.59375,1203.5
1740572133.484044,15,136.953125,1195.75
1740572133.484044,15,138.25,1172.0
1740572133.484044,15,139.59375,1148.5
1740572133.484044,15,141.03125,1130.25
1740572133.484044,15,142.375,1116.5
1740572133.484044,15,143.703125,1101.5
1740572133.484044,15,145.015625,1100.25
1740572133.484044,15,146.375,1100.25
1740572133.484044,15,147.65625,1098.25
1740572133.484044,15,148.984375,1112.25
1740572133.484044,15,152.859375,1227.5
1740572133.484044,15,159.234375,1794.75
1740572133.484044,15,162.046875,1491.5
1740572133.484044,15,163.40625,1509.5
1740572133.484044,15,164.71875,1527.0
1740572133.484044,15,166.03125,1547.75
1740572133.484044,15,167.34375,1571.25
1740572133.484044,15,168.65625,1591.75
1740572133.484044,15,169.953125,1619.25
1740572133.484044,15,171.265625,1651.75
1740572133.484044,15,172.65625,1660.0
1740572133.484044,15,177.78125,2206.0
1740572133.484044,15,179.109375,2194.5
1740572133.484044,15,180.46875,2189.5
1740572133.484044,15,181.828125,2187.5
1740572133.484044,15,183.140625,2192.75
1740572133.484044,15,184.46875,2195.5
1740572133.484044,15,185.828125,2193.75
1740572133.484044,15,187.15625,2195.5
1740572133.484044,15,188.46875,2195.75
1740572133.484044,15,189.828125,2205.75
1740572133.484044,15,191.15625,2213.75
1740572133.484044,15,192.5,2220.5
1740572133.484044,15,193.8125,2224.0
1740572133.484044,15,195.1875,2233.0
1740572133.484044,15,196.484375,2249.25
1740572133.484044,15,197.796875,2261.5
1740572133.484044,15,199.140625,2274.75
1740572133.484044,15,200.46875,2298.25
1740572133.484044,15,201.8125,2319.0
1740572133.484044,15,203.1875,2342.25
1740572133.484044,15,204.53125,2375.5
1740572133.484044,15,211.5,419.5
1740572133.484044,15,213.0625,415.5
1740572133.484044,15,214.390625,410.5
1740572133.484044,15,215.828125,407.75
1740572133.484044,15,217.09375,411.75
1740572133.484044,15,218.09375,417.75
1740572133.484044,15,219.328125,419.75
1740572133.484044,15,224.90625,439.25
1740572133.484044,15,226.078125,438.0
1740572133.484044,15,227.15625,444.75
1740572133.484044,15,228.5625,448.5
1740572133.484044,15,229.875,450.0
1740572133.484044,15,231.421875,453.25
1740572133.484044,15,232.59375,457.5
1740572133.484044,15,234.09375,461.0
1740572133.484044,15,235.171875,465.25
1740572133.484044,15,236.71875,471.5
1740572133.484044,15,237.734375,479.0
1740572133.484044,15,239.078125,485.25
1740572133.484044,15,240.4375,491.5
1740572133.484044,15,241.8125,497.0
1740572133.484044,15,243.0625,504.0
1740572133.484044,15,244.515625,511.0
1740572133.484044,15,255.578125,2121.5
1740572133.484044,15,256.90625,2096.75
1740572133.484044,15,258.28125,2065.5
1740572133.484044,15,259.625,2047.0
1740572133.484044,15,263.546875,2225.25
1740572133.484044,15,264.9375,2246.0
1740572133.484044,15,266.28125,2220.25
1740572133.484044,15,267.625,2181.25
1740572133.484044,15,270.265625,2196.75
1740572133.484044,15,271.640625,2233.0
1740572133.484044,15,278.296875,2143.0
1740572133.484044,15,279.59375,2170.25
1740572133.484044,15,282.296875,2086.5
1740572133.484044,15,283.671875,2104.25
1740572133.484044,15,284.96875,2123.0
1740572133.484044,15,332.0625,702.5
1740572133.484044,15,333.5,693.0
1740572133.484044,15,334.84375,684.0
1740572133.484044,15,338.078125,547.25
1740572133.484044,15,339.265625,547.75
1740572133.6203213,15,22.09375,396.0
1740572133.6203213,15,25.96875,665.25
1740572133.6203213,15,27.234375,671.75
1740572133.6203213,15,28.578125,679.75
1740572133.6203213,15,29.75,687.5
1740572133.6203213,15,31.125,695.0
1740572133.6203213,15,32.484375,704.75
1740572133.6203213,15,33.703125,714.75
1740572133.6203213,15,35.03125,725.5
1740572133.6203213,15,36.375,736.5
1740572133.6203213,15,37.734375,747.5
1740572133.6203213,15,39.15625,760.75
1740572133.6203213,15,40.4375,774.5
1740572133.6203213,15,41.734375,788.0
1740572133.6203213,15,43.0,803.5
1740572133.6203213,15,44.34375,820.5
1740572133.6203213,15,45.640625,838.5
1740572133.6203213,15,46.921875,857.5
1740572133.6203213,15,48.296875,877.0
1740572133.6203213,15,49.578125,897.5
1740572133.6203213,15,50.796875,920.5
1740572133.6203213,15,52.21875,944.5
1740572133.6203213,15,53.5,970.75
1740572133.6203213,15,56.03125,1033.75
1740572133.6203213,15,63.890625,1268.25
1740572133.6203213,15,65.1875,1272.5
1740572133.6203213,15,66.53125,1260.5
1740572133.6203213,15,67.84375,1263.5
1740572133.6203213,15,69.1875,1288.0
1740572133.6203213,15,70.546875,1300.25
1740572133.6203213,15,71.9375,1292.25
1740572133.6203213,15,73.234375,1279.0
1740572133.6203213,15,74.625,1264.0
1740572133.6203213,15,76.0,1253.75
1740572133.6203213,15,77.28125,1248.0
1740572133.6203213,15,78.703125,1242.25
1740572133.6203213,15,80.0625,1235.5
1740572133.6203213,15,81.328125,1229.5
1740572133.6203213,15,82.671875,1224.5
1740572133.6203213,15,84.0,1219.5
1740572133.6203213,15,85.359375,1215.5
1740572133.6203213,15,86.609375,1212.25
1740572133.6203213,15,87.96875,1210.5
1740572133.6203213,15,89.328125,1210.0
1740572133.6203213,15,90.65625,1209.0
1740572133.6203213,15,92.03125,1208.75
1740572133.6203213,15,94.859375,1103.5
1740572133.6203213,15,96.140625,1122.25
1740572133.6203213,15,97.4375,1144.75
1740572133.6203213,15,98.796875,1152.75
1740572133.6203213,15,101.390625,1224.0
1740572133.6203213,15,102.734375,1229.5
1740572133.6203213,15,104.078125,1238.25
1740572133.6203213,15,105.40625,1244.5
1740572133.6203213,15,106.734375,1249.75
1740572133.6203213,15,107.96875,1254.25
1740572133.6203213,15,109.296875,1266.0
1740572133.6203213,15,112.046875,1212.75
1740572133.6203213,15,113.375,1223.25
1740572133.6203213,15,114.71875,1234.5
1740572133.6203213,15,116.015625,1246.0
1740572133.6203213,15,117.3125,1261.25
1740572133.6203213,15,118.6875,1276.5
1740572133.6203213,15,119.96875,1289.25
1740572133.6203213,15,121.265625,1306.75
1740572133.6203213,15,122.59375,1325.0
1740572133.6203213,15,123.9375,1342.75
1740572133.6203213,15,125.234375,1362.0
1740572133.6203213,15,126.59375,1384.5
1740572133.6203213,15,127.875,1410.25
1740572133.6203213,15,132.125,1218.5
1740572133.6203213,15,133.5,1201.0
1740572133.6203213,15,134.828125,1197.0
1740572133.6203213,15,136.265625,1190.5
1740572133.6203213,15,137.5,1191.0
1740572133.6203213,15,140.265625,1142.0
1740572133.6203213,15,141.6875,1122.0
1740572133.6203213,15,143.015625,1118.75
1740572133.6203213,15,145.65625,1081.75
1740572133.6203213,15,146.984375,1090.25
1740572133.6203213,15,148.296875,1105.25
1740572133.6203213,15,149.703125,1121.5
1740572133.6203213,15,152.25,1193.0
1740572133.6203213,15,157.4375,1406.5
1740572133.6203213,15,158.75,1391.75
1740572133.6203213,15,160.09375,1378.75
1740572133.6203213,15,162.734375,1500.75
1740572133.6203213,15,164.046875,1520.25
1740572133.6203213,15,165.34375,1536.5
1740572133.6203213,15,166.65625,1560.75
1740572133.6203213,15,168.03125,1587.25
1740572133.6203213,15,169.359375,1612.25
1740572133.6203213,15,170.625,1642.5
1740572133.6203213,15,172.015625,1657.25
1740572133.6203213,15,177.140625,2201.25
1740572133.6203213,15,178.46875,2197.5
1740572133.6203213,15,179.8125,2202.75
1740572133.6203213,15,181.125,2203.25
1740572133.6203213,15,182.5,2199.75
1740572133.6203213,15,183.828125,2200.5
1740572133.6203213,15,185.125,2202.75
1740572133.6203213,15,186.46875,2203.5
1740572133.6203213,15,187.8125,2205.0
1740572133.6203213,15,189.171875,2207.75
1740572133.6203213,15,190.484375,2211.0
1740572133.6203213,15,191.8125,2217.75
1740572133.6203213,15,193.171875,2234.25
1740572133.6203213,15,194.5,2252.0
1740572133.6203213,15,195.828125,2253.0
1740572133.6203213,15,197.140625,2264.0
1740572133.6203213,15,198.53125,2288.5
1740572133.6203213,15,199.859375,2301.75
1740572133.6203213,15,201.171875,2318.75
1740572133.6203213,15,202.515625,2337.5
1740572133.6203213,15,203.9375,2355.75
1740572133.6203213,15,210.75,418.25
1740572133.6203213,15,212.515625,410.0
1740572133.6203213,15,213.78125,406.5
1740572133.6203213,15,214.921875,405.25
1740572133.6203213,15,216.40625,405.75
1740572133.6203213,15,217.765625,409.75
1740572133.6203213,15,218.953125,415.5
1740572133.6203213,15,220.15625,418.0
1740572133.6203213,15,222.890625,432.5
1740572133.6203213,15,224.09375,432.75
1740572133.6203213,15,225.40625,434.25
1740572133.6203213,15,226.8125,439.5
1740572133.6203213,15,228.046875,442.75
1740572133.6203213,15,229.25,444.25
1740572133.6203213,15,230.84375,446.25
1740572133.6203213,15,231.984375,450.5
1740572133.6203213,15,233.359375,454.25
1740572133.6203213,15,234.65625,459.25
1740572133.6203213,15,236.046875,465.0
1740572133.6203213,15,237.328125,471.0
1740572133.6203213,15,238.53125,477.75
1740572133.6203213,15,239.8125,484.5
1740572133.6203213,15,241.3125,491.0
1740572133.6203213,15,242.46875,497.5
1740572133.6203213,15,243.734375,504.0
1740572133.6203213,15,256.25,2104.0
1740572133.6203213,15,257.609375,2078.25
1740572133.6203213,15,258.984375,2056.25
1740572133.6203213,15,260.3125,2044.75
1740572133.6203213,15,266.953125,2193.75
1740572133.6203213,15,269.609375,2257.25
1740572133.6203213,15,270.984375,2231.0
1740572133.6203213,15,278.9375,2159.5
1740572133.6203213,15,280.203125,2197.5
1740572133.6203213,15,282.9375,2098.75
1740572133.6203213,15,284.25,2117.0
1740572133.6203213,15,285.609375,2126.5
1740572133.6203213,15,332.734375,705.75
1740572133.6203213,15,334.0,697.0
1740572133.6203213,15,335.4375,689.0
1740572133.7578945,15,26.4375,677.0
1740572133.7578945,15,27.734375,684.5
1740572133.7578945,15,29.140625,692.5
1740572133.7578945,15,30.484375,700.75
1740572133.7578945,15,31.6875,710.75
1740572133.7578945,15,32.9375,721.0
1740572133.7578945,15,34.28125,731.5
1740572133.7578945,15,35.609375,742.25
1740572133.7578945,15,36.96875,752.75
1740572133.7578945,15,38.265625,766.0
1740572133.7578945,15,39.59375,779.25
1740572133.7578945,15,41.0,793.25
1740572133.7578945,15,42.28125,809.0
1740572133.7578945,15,43.546875,824.5
1740572133.7578945,15,44.859375,843.0
1740572133.7578945,15,46.15625,861.25
1740572133.7578945,15,47.5625,879.5
1740572133.7578945,15,48.875,901.0
1740572133.7578945,15,50.078125,926.25
1740572133.7578945,15,51.40625,948.75
1740572133.7578945,15,52.703125,971.75
1740572133.7578945,15,55.34375,1035.0
1740572133.7578945,15,57.890625,1104.5
1740572133.7578945,15,63.15625,1272.75
1740572133.7578945,15,64.46875,1276.25
1740572133.7578945,15,65.875,1262.5
1740572133.7578945,15,67.15625,1264.25
1740572133.7578945,15,68.515625,1288.25
1740572133.7578945,15,69.8125,1295.5
1740572133.7578945,15,71.171875,1285.25
1740572133.7578945,15,72.59375,1277.5
1740572133.7578945,15,73.890625,1265.75
1740572133.7578945,15,75.234375,1255.25
1740572133.7578945,15,76.578125,1249.0
1740572133.7578945,15,77.96875,1241.0
1740572133.7578945,15,79.34375,1233.75
1740572133.7578945,15,80.671875,1230.0
1740572133.7578945,15,81.984375,1224.5
1740572133.7578945,15,83.265625,1218.25
1740572133.7578945,15,84.6875,1216.25
1740572133.7578945,15,86.046875,1215.0
1740572133.7578945,15,87.375,1210.5
1740572133.7578945,15,88.640625,1206.0
1740572133.7578945,15,89.96875,1205.25
1740572133.7578945,15,91.3125,1205.75
1740572133.7578945,15,94.109375,1122.25
1740572133.7578945,15,95.453125,1133.25
1740572133.7578945,15,96.734375,1137.75
1740572133.7578945,15,99.359375,1219.25
1740572133.7578945,15,100.703125,1222.5
1740572133.7578945,15,102.046875,1228.5
1740572133.7578945,15,103.390625,1235.25
1740572133.7578945,15,104.78125,1241.75
1740572133.7578945,15,106.109375,1247.75
1740572133.7578945,15,108.71875,1259.5
1740572133.7578945,15,110.109375,1250.0
1740572133.7578945,15,111.4375,1223.5
1740572133.7578945,15,112.828125,1220.0
1740572133.7578945,15,114.0625,1235.25
1740572133.7578945,15,115.46875,1248.5
1740572133.7578945,15,116.75,1259.25
1740572133.7578945,15,118.078125,1273.5
1740572133.7578945,15,119.375,1290.0
1740572133.7578945,15,120.75,1308.75
1740572133.7578945,15,122.0625,1328.25
1740572133.7578945,15,123.34375,1348.25
1740572133.7578945,15,124.671875,1367.75
1740572133.7578945,15,126.015625,1390.75
1740572133.7578945,15,127.328125,1414.25
1740572133.7578945,15,128.671875,1438.5
1740572133.7578945,15,132.921875,1202.75
1740572133.7578945,15,134.328125,1170.0
1740572133.7578945,15,135.640625,1163.5
1740572133.7578945,15,138.34375,1119.25
1740572133.7578945,15,139.796875,1088.25
1740572133.7578945,15,141.1875,1061.25
1740572133.7578945,15,142.515625,1035.75
1740572133.7578945,15,143.875,1016.5
1740572133.7578945,15,145.203125,1002.0
1740572133.7578945,15,146.578125,990.25
1740572133.7578945,15,160.828125,1503.0
1740572133.7578945,15,162.203125,1515.5
1740572133.7578945,15,163.46875,1535.5
1740572133.7578945,15,164.84375,1552.5
1740572133.7578945,15,166.1875,1576.5
1740572133.7578945,15,167.46875,1604.25
1740572133.7578945,15,168.828125,1631.0
1740572133.7578945,15,170.109375,1661.0
1740572133.7578945,15,171.5,1674.5
1740572133.7578945,15,175.28125,2138.75
1740572133.7578945,15,176.640625,2192.0
1740572133.7578945,15,179.328125,2147.0
1740572133.7578945,15,180.71875,2144.25
1740572133.7578945,15,183.375,2223.0
1740572133.7578945,15,184.71875,2222.5
1740572133.7578945,15,186.015625,2226.0
1740572133.7578945,15,187.359375,2220.25
1740572133.7578945,15,188.703125,2224.75
1740572133.7578945,15,190.078125,2234.25
1740572133.7578945,15,191.390625,2238.5
1740572133.7578945,15,195.390625,2268.25
1740572133.7578945,15,196.75,2295.75
1740572133.7578945,15,198.09375,2310.75
1740572133.7578945,15,199.421875,2329.25
1740572133.7578945,15,204.953125,1941.0
1740572133.7578945,15,211.84375,409.0
1740572133.7578945,15,213.296875,401.25
1740572133.7578945,15,214.6875,396.75
1740572133.7578945,15,216.1875,397.75
1740572133.7578945,15,217.171875,402.75
1740572133.7578945,15,218.796875,408.5
1740572133.7578945,15,219.921875,414.25
1740572133.7578945,15,225.34375,431.75
1740572133.7578945,15,226.59375,435.0
1740572133.7578945,15,227.921875,438.0
1740572133.7578945,15,229.25,439.25
1740572133.7578945,15,230.390625,442.5
1740572133.7578945,15,231.765625,447.0
1740572133.7578945,15,232.953125,451.25
1740572133.7578945,15,234.171875,456.5
1740572133.7578945,15,235.625,463.25
1740572133.7578945,15,236.96875,470.25
1740572133.7578945,15,238.28125,477.0
1740572133.7578945,15,239.546875,483.75
1740572133.7578945,15,240.65625,491.0
1740572133.7578945,15,241.96875,497.0
1740572133.7578945,15,243.484375,502.25
1740572133.7578945,15,255.90625,2111.5
1740572133.7578945,15,257.296875,2090.25
1740572133.7578945,15,258.59375,2068.25
1740572133.7578945,15,259.984375,2051.75
1740572133.7578945,15,266.625,2247.25
1740572133.7578945,15,267.953125,2253.75
1740572133.7578945,15,269.296875,2249.25
1740572133.7578945,15,277.234375,2246.5
1740572133.7578945,15,278.546875,2261.25
1740572133.7578945,15,279.90625,2279.0
1740572133.7578945,15,282.625,2120.0
1740572133.7578945,15,283.96875,2126.75
1740572133.7578945,15,285.296875,2138.5
1740572133.7578945,15,332.125,724.75
1740572133.7578945,15,333.5,715.5
1740572133.7578945,15,334.921875,707.25
1740572133.7578945,15,336.265625,698.75
1740572133.7578945,15,337.578125,690.25
1740572133.90297,15,22.046875,680.25
1740572133.90297,15,23.4375,678.25
1740572133.90297,15,24.625,684.75
1740572133.90297,15,26.03125,691.0
1740572133.90297,15,27.25,698.0
1740572133.90297,15,28.640625,705.25
1740572133.90297,15,30.015625,713.75
1740572133.90297,15,31.265625,723.5
1740572133.90297,15,32.6875,734.25
1740572133.90297,15,33.90625,744.75
1740572133.90297,15,35.1875,755.0
1740572133.90297,15,36.578125,766.75
1740572133.90297,15,37.90625,779.75
1740572133.90297,15,39.25,793.0
1740572133.90297,15,40.609375,806.5
1740572133.90297,15,41.84375,822.25
1740572133.90297,15,43.1875,840.0
1740572133.90297,15,44.46875,857.0
1740572133.90297,15,45.71875,874.75
1740572133.90297,15,47.078125,895.0
1740572133.90297,15,48.421875,917.0
1740572133.90297,15,49.71875,939.75
1740572133.90297,15,51.046875,963.5
1740572133.90297,15,52.296875,989.0
1740572133.90297,15,53.65625,1017.0
1740572133.90297,15,54.90625,1047.75
1740572133.90297,15,57.53125,1119.75
1740572133.90297,15,62.828125,1272.0
1740572133.90297,15,64.140625,1269.25
1740572133.90297,15,65.578125,1255.25
1740572133.90297,15,66.8125,1266.25
1740572133.90297,15,68.1875,1293.25
1740572133.90297,15,69.578125,1295.75
1740572133.90297,15,70.890625,1284.0
1740572133.90297,15,72.28125,1273.5
1740572133.90297,15,73.640625,1262.25
1740572133.90297,15,75.0,1253.25
1740572133.90297,15,76.328125,1246.0
1740572133.90297,15,77.703125,1240.25
1740572133.90297,15,79.0,1234.5
1740572133.90297,15,80.421875,1226.25
1740572133.90297,15,81.765625,1221.5
1740572133.90297,15,83.109375,1219.5
1740572133.90297,15,84.359375,1216.5
1740572133.90297,15,85.6875,1211.25
1740572133.90297,15,87.046875,1208.75
1740572133.90297,15,88.359375,1209.75
1740572133.90297,15,89.6875,1209.5
1740572133.90297,15,91.125,1209.5
1740572133.90297,15,92.421875,1210.0
1740572133.90297,15,93.734375,1210.5
1740572133.90297,15,95.140625,1212.75
1740572133.90297,15,96.40625,1217.75
1740572133.90297,15,97.828125,1221.5
1740572133.90297,15,99.15625,1224.5
1740572133.90297,15,100.4375,1232.5
1740572133.90297,15,101.78125,1237.5
1740572133.90297,15,103.140625,1240.25
1740572133.90297,15,104.5,1246.5
1740572133.90297,15,105.78125,1254.75
1740572133.90297,15,107.125,1264.0
1740572133.90297,15,108.4375,1272.0
1740572133.90297,15,109.796875,1275.75
1740572133.90297,15,112.546875,1231.5
1740572133.90297,15,113.875,1243.75
1740572133.90297,15,115.1875,1257.0
1740572133.90297,15,116.515625,1270.5
1740572133.90297,15,117.859375,1286.25
1740572133.90297,15,119.140625,1304.25
1740572133.90297,15,120.546875,1321.75
1740572133.90297,15,121.875,1340.25
1740572133.90297,15,123.171875,1358.25
1740572133.90297,15,124.5,1379.5
1740572133.90297,15,125.8125,1403.0
1740572133.90297,15,127.140625,1424.5
1740572133.90297,15,128.4375,1451.0
1740572133.90297,15,136.796875,1173.0
1740572133.90297,15,138.125,1164.5
1740572133.90297,15,139.453125,1144.0
1740572133.90297,15,143.578125,1122.25
1740572133.90297,15,144.859375,1111.5
1740572133.90297,15,147.609375,1104.0
1740572133.90297,15,148.90625,1105.75
1740572133.90297,15,150.203125,1118.25
1740572133.90297,15,151.578125,1143.75
1740572133.90297,15,152.796875,1175.75
1740572133.90297,15,154.15625,1209.5
1740572133.90297,15,155.4375,1245.5
1740572133.90297,15,160.53125,1529.5
1740572133.90297,15,161.890625,1545.75
1740572133.90297,15,163.21875,1569.5
1740572133.90297,15,164.53125,1594.25
1740572133.90297,15,165.828125,1618.0
1740572133.90297,15,167.171875,1645.25
1740572133.90297,15,168.53125,1673.25
1740572133.90297,15,169.859375,1698.0
1740572133.90297,15,171.203125,1707.75
1740572133.90297,15,176.390625,2073.0
1740572133.90297,15,177.75,2078.25
1740572133.90297,15,183.3125,1576.75
1740572133.90297,15,184.671875,1574.25
1740572133.90297,15,186.0,1584.25
1740572133.90297,15,187.328125,1600.75
1740572133.90297,15,188.65625,1630.0
1740572133.90297,12,190.0,1637.0
1740572133.90297,15,191.328125,1617.5
1740572133.90297,15,192.65625,1617.75
1740572133.90297,15,200.5625,1876.5
1740572133.90297,15,201.9375,1906.0
1740572133.90297,15,203.3125,1928.0
1740572133.90297,15,211.828125,405.75
1740572133.90297,15,213.046875,398.75
1740572133.90297,15,214.1875,394.25
1740572133.90297,15,215.90625,391.75
1740572133.90297,15,224.859375,429.0
1740572133.90297,15,226.265625,432.0
1740572133.90297,15,227.53125,435.0
1740572133.90297,15,228.59375,437.0
1740572133.90297,15,230.234375,439.75
1740572133.90297,15,231.359375,444.25
1740572133.90297,15,232.609375,450.0
1740572133.90297,15,233.84375,455.5
1740572133.90297,15,235.171875,461.75
1740572133.90297,15,236.4375,470.0
1740572133.90297,15,237.65625,478.0
1740572133.90297,15,238.984375,484.5
1740572133.90297,15,240.53125,491.25
1740572133.90297,15,241.65625,497.0
1740572133.90297,15,243.171875,501.5
1740572133.90297,15,244.421875,504.5
