x,y,z
-9.784308008696515,-2110.4773197826103,-0.0
38.58714627608828,-2143.6527312375642,-0.0
130.18228985988475,-2028.5771205223716,-0.0
174.5363825686482,-2033.2726363328284,-0.0
354.4485455872583,-411.3577865205389,-0.0
358.768025652664,-395.1892790414353,-0.0
491.8720803905642,-312.038629871781,-0.0
493.16115200830984,-297.6038947155039,-0.0
502.7387014845193,-285.704148604215,-0.0
516.3814828480361,-280.1899608688067,-0.0
352.58461588213146,63.45983882149263,0.0
351.95060207429674,68.21307572262087,0.0
349.1725507420475,79.00968173769739,0.0
347.54395161830644,84.84258478813743,0.0
345.5729894707509,93.50566265338314,0.0
343.3859752800323,102.12313391676274,0.0
341.1310098087288,111.04592134282548,0.0
340.51433499063756,116.83316167032318,0.0
337.8273488676256,127.25440014817408,0.0
335.82810624181474,131.75752562201674,0.0
332.79958918624004,141.80090245647193,0.0
331.35479661676703,156.6085845637491,0.0
584.8201065225592,322.2972316153872,0.0
586.6375693065575,341.90256254976225,0.0
587.8135104295103,360.8744095340316,0.0
589.0507148799767,380.026650775164,0.0
592.0416870846739,399.1022935964325,0.0
593.9415930203425,420.971951655283,0.0
595.6981162874033,442.807877924094,0.0
597.0453045930994,466.20076604756133,0.0
600.3860530046137,488.08365047145475,0.0
602.320874836912,512.7285478064362,0.0
604.0122064220355,539.6936672717073,0.0
607.2746366516171,565.0555421192207,0.0
609.5209129530076,592.7978737925197,0.0
612.6048644359563,624.0717347143705,0.0
615.4510792959984,654.9591830743277,0.0
621.2236681794137,723.3556553271106,0.0
651.2986042693236,1105.6856201365879,0.0
631.9618900773106,1130.6178540912545,0.0
600.0171438061504,1135.1807905081505,0.0
573.2992396439502,1147.5084070819128,0.0
558.3854512378695,1181.4403287284047,0.0
507.8767513584408,1214.8628597210454,0.0
472.46536657508835,1212.9837343868496,0.0
442.5740654634155,1215.9622512969654,0.0
411.28549136208426,1219.2496902173275,0.0
380.1904831879788,1216.2106145702278,0.0
350.35335052000227,1216.8161702900766,0.0
322.0714644799924,1223.313112726138,0.0
291.23619572344666,1224.8520230217748,0.0
261.41161251912604,1224.916413001373,0.0
232.82862794790293,1226.3437089608676,0.0
203.10708104540805,1226.04040558589,0.0
175.51712034437892,1227.010183521725,0.0
147.36585909654923,1230.7085575280348,0.0
119.4496253969336,1233.479772632098,0.0
54.98009672460744,1125.407815622476,0.0
31.395594047443936,1139.5676007479365,0.0
5.017805677458569,1149.9890528288447,0.0
-20.868375049965124,1159.3121930363598,0.0
-78.73769926254658,1237.4976261451336,0.0
-106.90345118117193,1241.4055147797415,0.0
-136.31330905955488,1241.5392389180595,0.0
-164.7626081979169,1243.633198712474,0.0
-193.36696869044005,1242.7969576400928,0.0
-222.55809039689285,1246.2840352018027,0.0
-253.8172052192304,1252.796826638182,0.0
-285.00415626539774,1262.7362673620523,0.0
-317.02212026923166,1270.0306985502361,0.0
-363.30233426481567,1214.3177771562664,0.0
-393.90561295785244,1216.8316925854201,0.0
-424.22218910879684,1217.9862875942981,0.0
-456.91588325498503,1221.0618076613964,0.0
-488.4873419973417,1224.403193073414,0.0
-521.6525418158407,1226.146351630617,0.0
-557.0253594040117,1230.2735464037385,0.0
-594.2770734586715,1235.506276779441,0.0
-627.8859481350481,1236.4605932396519,0.0
-663.5455790474314,1238.1558169417165,0.0
-703.0560657649098,1239.4906891103165,0.0
-742.1766311922628,1243.6245054726544,0.0
-832.4645685317525,1262.1991689663098,0.0
-868.3309680218963,1256.0773582762156,0.0
-901.98962088482,1127.6305794966977,0.0
-928.4409349493167,1109.5417940800783,0.0
-974.8161165141594,1110.9534369109504,0.0
-1019.5926767338061,1109.041488651706,0.0
-1426.553601379709,1302.9078334212986,0.0
-1495.1261537456214,1307.5881793920535,0.0
-1569.616812578306,1311.2401092750017,0.0
-1579.325480210039,1199.5880918295788,0.0
-1583.1013605589374,1146.2374676289558,0.0
-1583.3997091030046,1090.7854618175475,0.0
-1577.6538330067983,1034.3551774893174,0.0
-1577.7067412919923,982.274752033158,0.0
-1576.2964525941059,932.5672863333979,0.0
-1590.266988178819,892.3021664821106,0.0
-1606.53526443904,853.6480578164419,0.0
-1378.6455005020728,648.3739923419118,0.0
-1404.7466287215448,624.9745267572545,0.0
-1438.665324152253,601.8989409210593,0.0
-1475.7352887590764,578.9843866730481,0.0
-1509.1003949793803,551.5990938834818,0.0
-1544.3935564597293,525.1905418661585,0.0
-1574.7924480938145,497.47461787179657,0.0
-1602.8032318973078,467.1745389247417,0.0
-1625.7569154087762,432.2956332193758,0.0
-2149.752665257694,427.0029750686072,0.0
-2187.743980541207,381.4535857816983,0.0
-2197.0529103804115,332.0278738132757,0.0
-2200.361968276789,281.1410163264938,0.0
-2202.680418897614,230.9037347143437,0.0
-2206.0963722108704,180.8895975948749,0.0
-2210.6946642880225,129.76652607073908,0.0
-2215.292068297342,80.38416908126094,0.0
-2214.2858225084938,30.79847785008424,0.0
-2214.910305983783,-19.93329994818463,-0.0
-2218.350930020508,-71.4100922639603,-0.0
-2223.405589143944,-121.99651086597738,-0.0
-2226.009750392912,-173.35845423770672,-0.0
-2221.886391084708,-222.50812370017576,-0.0
-2225.808525225599,-275.14354714047533,-0.0
-2235.178413916618,-327.1978880756908,-0.0
-2243.325367492306,-379.80765930337435,-0.0
-2244.346944482732,-433.08181131401227,-0.0
-2248.008867231346,-487.448659193192,-0.0
-2255.602486506123,-542.8235651364022,-0.0
-2255.463451955488,-598.4203095592875,-0.0
-2259.1654502605465,-652.4750710556391,-0.0
-2265.0953328087776,-710.7876850986476,-0.0
-2277.7618608175253,-771.1183228954453,-0.0
-2284.181473718446,-833.4909988244791,-0.0
-2281.75058394028,-890.1908981719546,-0.0
-2288.7951693586356,-956.8370996259362,-0.0
-2290.2584623100006,-1019.6887641910312,-0.0
-2286.935765462789,-1080.8769840491225,-0.0
-2300.0232707850714,-1152.236609315614,-0.0
-2312.239202772713,-1224.5905924679516,-0.0
-2319.98997169871,-1295.1044479953796,-0.0
-436.97415915050215,-309.53809819586286,-0.0
-424.15150482706986,-315.28994743399625,-0.0
-414.9469760945345,-325.2869034099004,-0.0
-409.9040913981188,-333.6028864609578,-0.0
-400.46567452321017,-344.49282435004403,-0.0
-424.8135701848321,-431.1159856544602,-0.0
-424.69383007418645,-449.98523664329036,-0.0
-418.03388675969455,-465.2933693064869,-0.0
-409.6755042361525,-477.29129599108984,-0.0
-399.51059404728034,-485.18402204111095,-0.0
-1203.4510798567871,-1927.093536492594,-0.0
-1143.6747506582171,-1929.5224965537109,-0.0
-1089.170137559487,-1936.1742332364222,-0.0
-1034.893695322861,-1945.0721328220693,-0.0
-984.9573080904971,-1955.4460747458932,-0.0
-931.6466132007132,-1961.490973242457,-0.0
-802.3797035493822,-1907.6207855158232,-0.0
-755.3195152452824,-1920.5615044537446,-0.0
-704.4898984050545,-1920.8878111553615,-0.0
-653.2062117114382,-1915.697691438185,-0.0
-421.6273006612927,-2162.7858584097207,-0.0
-374.17772875442046,-2177.5861124888224,-0.0
-324.8039071398266,-2181.451964152936,-0.0
-225.33203160476566,-2195.718114429279,-0.0
-175.68251672448346,-2216.799430669665,-0.0
-23.533480511518945,-2212.6248524761295,-0.0
27.63179159069134,-2202.576683476307,-0.0
76.25819804519524,-2218.439710636938,-0.0
164.8917377620158,-2024.5461904628955,-0.0
208.232421096758,-2029.0932263708787,-0.0
529.5756962425282,-343.0897578611776,-0.0
531.6211424747765,-325.777855100394,-0.0
532.7614465724441,-309.72456077301445,-0.0
533.9647224121004,-293.89100908222525,-0.0
534.4296057753359,-277.6509660901958,-0.0
485.7836482281775,-222.3450238123674,-0.0
359.30679785582385,66.99906726659796,0.0
357.43323562421773,75.1601262053388,0.0
355.21486778765944,83.9487802329231,0.0
352.66475789455325,92.12935764009278,0.0
346.08125830365015,99.1350727591511,0.0
344.79867923717626,125.70946979563173,0.0
341.38550093305514,131.25929396689216,0.0
338.48732970592107,141.18034611288894,0.0
337.0886823453579,147.00776419859739,0.0
334.06711418798204,157.89051022184256,0.0
330.9019802023488,164.98164139735178,0.0
580.0834072437817,331.7548841244766,0.0
580.6827478371857,349.9879231691508,0.0
581.5912366849805,368.95554733766386,0.0
583.6060997668757,387.88462564903955,0.0
585.5615303163353,408.1136566124582,0.0
585.9991347464535,429.4266690325694,0.0
587.6482889960802,450.1550298952345,0.0
590.2996383508746,471.9156698636173,0.0
590.5412992425299,496.07210805380373,0.0
592.3080570269478,519.7260485880633,0.0
594.1326795819704,545.0187350474731,0.0
596.180511555579,571.3421568038964,0.0
598.7291015394861,598.4026344943009,0.0
599.5457017244595,626.97783178014,0.0
602.0882237958858,658.1441869121959,0.0
604.2897720512012,691.7196841165554,0.0
606.1363951507452,725.9763997360105,0.0
609.1865497007764,761.5801403422122,0.0
619.5906501971015,1141.144020791562,0.0
591.0608879604373,1149.1549456985422,0.0
559.2453696309053,1152.2001471299993,0.0
524.4269116649234,1217.888506523315,0.0
495.76334815963224,1224.1728902085488,0.0
464.35622211533297,1228.6804096195135,0.0
433.35186655203626,1231.2122978007758,0.0
400.61653992460464,1230.6865768500272,0.0
370.4718251954506,1227.303803765128,0.0
339.45866207617695,1226.645987741146,0.0
309.6830446075891,1227.7970004779186,0.0
279.1914635292836,1230.7299162254799,0.0
249.88392417891004,1231.6568462591147,0.0
221.1493575004363,1232.567655010119,0.0
193.70437365151813,1233.8880077333895,0.0
164.62370066049303,1234.824724275006,0.0
136.69677608845058,1235.7121646674132,0.0
107.57258824353188,1237.3326708119314,0.0
79.9108846651963,1239.9276190617038,0.0
19.03807332373938,1144.341645560503,0.0
-5.365027454661408,1157.237563761396,0.0
-32.27651998975259,1160.0510662282722,0.0
-59.9841329916966,1168.9619984367475,0.0
-118.81880814508006,1241.0752005140473,0.0
-147.00989987039034,1242.0803725363742,0.0
-176.33337698343357,1244.8229202025557,0.0
-205.5597722685588,1247.1732758622188,0.0
-235.9879729969993,1250.4262979483308,0.0
-265.6297827300016,1251.367804055551,0.0
-294.1260939908116,1252.1696783318578,0.0
-328.53295521501155,1266.0687569550444,0.0
-378.0163727001092,1217.4116741967987,0.0
-404.2862882383249,1211.5775499911172,0.0
-434.4764201727777,1210.1170616158786,0.0
-468.37436943379697,1213.229450704809,0.0
-500.67404135134905,1218.1192488081401,0.0
-533.961410081728,1218.9260744784863,0.0
-567.4555579649366,1217.779306662214,0.0
-601.9549073880605,1220.643801225989,0.0
-639.6139920225755,1227.0525676224897,0.0
-676.91718543907,1231.4668840684462,0.0
-713.7661895927772,1231.6209143215324,0.0
-753.1444344463868,1232.0346833033689,0.0
-793.4082383552458,1234.2309061962537,0.0
-911.7283784585857,1115.8998001224295,0.0
-928.5957502183466,1084.8474236852048,0.0
-958.1160077018279,1065.263478340223,0.0
-997.8899362863668,1063.6907093034097,0.0
-1047.0984463247662,1064.954033610963,0.0
-1496.6052505439668,1276.810591491248,0.0
-1566.9835153003025,1280.2792323462515,0.0
-1605.0930199558234,1247.7040503617413,0.0
-1603.001430952497,1188.866886940774,0.0
-1605.8266702871242,1134.229564503839,0.0
-1606.0428139814708,1078.834575900531,0.0
-1596.4156441198174,1020.091829792548,0.0
-1593.8321830871826,968.9460948141262,0.0
-1596.8381853651592,920.1938979148392,0.0
-1595.738125427949,872.6232850180512,0.0
-1609.0851743828866,833.1799935075223,0.0
-1381.8873973496075,630.6728320185736,0.0
-1411.7588761959287,605.17177353377,0.0
-1443.8081543938915,580.1327548981394,0.0
-1474.2858111244775,554.8818879879229,0.0
-1504.3436795306143,528.5644178870655,0.0
-1538.1621746324747,501.17081621927707,0.0
-1573.4371541063579,472.14731236944004,0.0
-1604.8081930227982,443.6391141534991,0.0
-1627.8632484815744,409.1741612602338,0.0
-2195.210181978763,351.98411815984855,0.0
-2199.3928628844537,299.9351549800838,0.0
-2196.6751510594145,249.06594150565286,0.0
-2199.1189502279617,197.8379204001764,0.0
-2204.360898431945,146.89653489551236,0.0
-2202.8750174435395,96.78149370166996,0.0
-2205.750894512997,46.9260466597523,0.0
-2208.4959759984135,-4.215922059956538,-0.0
-2206.864361777011,-52.971112113564494,-0.0
-2209.7599045091542,-104.9343934260494,-0.0
-2209.8537623380757,-154.52802846167353,-0.0
-2211.90142258925,-206.2870493939248,-0.0
-2218.585848972093,-257.68019081950365,-0.0
-2220.109177190646,-308.929589637952,-0.0
-2225.5778742516814,-363.0814311437142,-0.0
-2228.321639895071,-414.2522410021975,-0.0
-2230.4822641602236,-467.74979344376214,-0.0
-2233.2608263470875,-523.2925988426776,-0.0
-2231.809636183197,-575.2376120698519,-0.0
-2236.5738548049553,-631.4375598607535,-0.0
-2241.9385751735335,-690.1119384917685,-0.0
-2245.874508288801,-746.6948878347414,-0.0
-2246.540211353354,-804.516091369481,-0.0
-2241.99339423303,-860.620630833039,-0.0
-2244.3776746563935,-920.3433685337005,-0.0
-2246.9419744438965,-987.2156937479089,-0.0
-2247.583953296242,-1048.8119161151994,-0.0
-2252.627431473474,-1113.9293761155684,-0.0
-2267.396706908723,-1187.4141752141409,-0.0
-2279.4478109430256,-1259.4585105064195,-0.0
-2277.000462308442,-1327.0754103091283,-0.0
-426.5748762618388,-300.4279238722608,-0.0
-413.03024850049417,-305.1036935594521,-0.0
-405.45797448015776,-313.0557353418841,-0.0
-398.7961878910959,-325.4676067192091,-0.0
-391.1950992594293,-332.63890980371684,-0.0
-382.3546405467885,-341.639417152553,-0.0
-379.7341950257086,-354.88308444919875,-0.0
-394.7392799340857,-438.16202868016705,-0.0
-396.33879358047477,-456.4381784022605,-0.0
-393.0794055280683,-475.2569236210035,-0.0
-387.10929258283784,-491.32132621738987,-0.0
-380.4049141840862,-502.8144302469829,-0.0
-369.8527939602395,-514.9416576659968,-0.0
-1114.3195880834846,-1967.0491651490192,-0.0
-1056.2044411287422,-1968.266049354081,-0.0
-1001.0808919583762,-1976.7106794510473,-0.0
-949.939028509411,-1984.619838814123,-0.0
-895.4981429811804,-1986.485357589443,-0.0
-837.6202844748829,-1979.3099356938053,-0.0
-718.6371663936922,-1946.3165686952482,-0.0
-674.5909808098107,-1952.2339149318295,-0.0
-621.3933065434164,-1943.0569622589658,-0.0
-570.2948455632915,-1938.866882775592,-0.0
-521.2472717993932,-1934.764932528417,-0.0
-331.57913481155094,-2190.0411588273,-0.0
-280.4392037899385,-2190.118228082143,-0.0
-231.12965781352622,-2187.57380304734,-0.0
-182.76209975207428,-2221.494770395423,-0.0
72.50174877016629,-2233.3234755460903,-0.0
120.42253411835493,-2205.7151704779367,-0.0
171.34730530765887,-2184.791145845251,-0.0
250.54404946399632,-2031.3574874399096,-0.0
295.92779925272606,-2029.2861553091616,-0.0
550.3916078806674,-321.1800748404758,-0.0
550.5207567891752,-304.7662363915562,-0.0
551.8057750483852,-289.74290176508384,-0.0
553.1472592270295,-273.90814538751016,-0.0
553.8087103617281,-257.5101450962262,-0.0
553.9676660283944,-241.95056312200074,-0.0
553.2711692064883,-227.58311849714474,-0.0
554.7207420551164,-212.41680332266813,-0.0
361.40745605301345,95.25604027718732,0.0
359.346720936678,100.92322156995026,0.0
356.3421103360585,108.51981570775132,0.0
352.58278944545066,118.61440294865112,0.0
350.390890049006,124.94088270324255,0.0
347.5398175659402,134.0609011092831,0.0
345.99789906377754,141.33122918680075,0.0
343.19419508293413,149.89327690519323,0.0
340.96487760609426,157.2997210393622,0.0
337.16652073356295,168.10502608912046,0.0
334.5927760950748,173.7143465145903,0.0
575.3298464006334,346.7616333169278,0.0
575.6558629139677,364.3101563129627,0.0
576.52796303691,382.27420830669615,0.0
577.3856056525095,401.48029202600327,0.0
577.6715102438471,420.90757744734515,0.0
578.725391470259,442.0689807796918,0.0
578.4208902808189,464.7507651276596,0.0
578.6141212994236,485.78384970364755,0.0
579.0645751149267,508.6647032643109,0.0
579.9862635782919,532.3330691968067,0.0
580.1738038003873,556.6096993260086,0.0
581.4547102449388,582.089325133157,0.0
582.8051612055885,610.4704284993073,0.0
582.3073907682547,638.9666287504123,0.0
583.9473035460859,667.3313338823942,0.0
583.1017613971576,699.9380943022977,0.0
584.6512473571343,732.5438426904884,0.0
584.3761359810803,767.6243183978878,0.0
587.2181747165852,844.994565238453,0.0
591.5427239011079,1147.7821083723416,0.0
571.106118833716,1172.5637993434257,0.0
537.1864098938943,1173.6551126823028,0.0
510.7619910040993,1183.4877221777708,0.0
474.2185543599426,1251.6784781647266,0.0
440.73901769609506,1252.2002109408388,0.0
408.6959861880206,1248.5618340209671,0.0
376.2592185064134,1251.4090310481793,0.0
344.5712573416363,1249.0951569492229,0.0
314.88693167155765,1245.5636405910666,0.0
283.1817552967147,1246.743896502835,0.0
255.01602788790063,1248.2158569415299,0.0
225.91399567952985,1251.2694020697977,0.0
194.93796054556103,1250.648733273391,0.0
165.63869726083024,1245.0300486212109,0.0
139.12724161850997,1245.2520269566417,0.0
111.04864562420552,1245.810483502619,0.0
81.13694697977927,1243.1049265185945,0.0
52.938681108039596,1243.6237608467206,0.0
25.52366067835254,1247.7389721995446,0.0
-2.720529813417983,1246.9970323611578,0.0
-85.27958471123108,1169.143898299726,0.0
-111.49631533158148,1174.7206355842568,0.0
-175.0449677325222,1245.50966345971,0.0
-203.73805230433246,1246.7122236279056,0.0
-232.80113660350042,1248.4805288013579,0.0
-262.64220378763554,1250.7210211672202,0.0
-292.76001403962607,1252.489775079828,0.0
-323.86653524441994,1252.2989728290825,0.0
-354.89926781955137,1261.0101148290391,0.0
-387.4454108206027,1266.0418846286461,0.0
-432.8884799376304,1207.7651112436092,0.0
-462.08046928469844,1208.684259807181,0.0
-494.79514138204706,1207.5606684820104,0.0
-526.898873160396,1207.280058628612,0.0
-561.2533385683989,1209.6350441128209,0.0
-594.5550199331478,1208.961079097377,0.0
-626.7092564809077,1209.529069655272,0.0
-663.3747851023929,1211.5219589385717,0.0
-701.206027743781,1213.759930610575,0.0
-739.4110193509752,1215.5200150397984,0.0
-776.9820587968575,1215.9555420770107,0.0
-816.2342093753039,1216.547046129114,0.0
-857.0463752167072,1217.6175551986357,0.0
-899.5305524732468,1218.423175734595,0.0
-864.4639329641245,1012.7163268182248,0.0
-881.9352873835835,986.4992201556148,0.0
-886.2940468534498,904.362717615081,0.0
-910.5359298691795,887.4889128418836,0.0
-939.6626940700605,875.7706728207994,0.0
-970.4448921971667,864.2551482105441,0.0
-1009.0468205041996,859.9055625650794,0.0
-1045.5834654910718,850.0067450859909,0.0
-1078.4096736189033,836.4060845935845,0.0
-1109.2763616381737,821.757995708454,0.0
-1140.659687210564,805.6722211747766,0.0
-1171.8764779364217,788.5821266420684,0.0
-1197.8460252506723,767.7124867365162,0.0
-1218.1057647147113,741.8944725961964,0.0
-1638.8245529611534,810.4024599615157,0.0
-1415.0850911726336,615.7554281051362,0.0
-1426.1707895003055,584.3701238736245,0.0
-1456.9128858069942,556.9783709171628,0.0
-1490.6646037830762,531.9930465036592,0.0
-1518.2221145353446,503.3903663518267,0.0
-1549.740338758983,477.03996941890796,0.0
-1584.9157016250563,448.85942258390446,0.0
-1614.7420420934684,417.13091469683195,0.0
-1649.4323457134078,386.0167572973553,0.0
-2200.255264870275,317.1841254076827,0.0
-2210.2425211789086,266.4902626226733,0.0
-2211.097718798394,214.73036097519815,0.0
-2210.609465198177,164.88285197748456,0.0
-2207.034027629517,114.45873005338316,0.0
-2209.0592075896657,64.47803783706647,0.0
-2211.467106457331,12.061801575247125,0.0
-2210.91321591457,-38.59163373444344,-0.0
-2219.7152079748457,-89.03171055970408,-0.0
-2219.6266638468737,-139.4039925540077,-0.0
-2211.1186074637412,-189.80270342544398,-0.0
-2210.167436630702,-240.83285605845387,-0.0
-2213.321103766008,-292.0033246797362,-0.0
-2217.1686654102523,-344.3503617290379,-0.0
-2218.4052711905706,-396.15691683206785,-0.0
-2214.997096202827,-447.501872971548,-0.0
-2216.7386385324558,-500.3259521924425,-0.0
-2223.5239521791473,-555.0308969648675,-0.0
-2224.6188517467363,-609.1085407815524,-0.0
-2226.314289491668,-664.0897882855958,-0.0
-2226.5387424014943,-721.4329342254697,-0.0
-2222.3855540046143,-776.0917789486009,-0.0
-2216.658250721157,-830.8422004266641,-0.0
-2221.430084695584,-889.7737795694875,-0.0
-2227.9319764967,-955.0367051079802,-0.0
-2228.4455740462968,-1016.2951766162581,-0.0
-2228.0538982700027,-1077.6830825450697,-0.0
-2227.3046004976195,-1142.5299904607054,-0.0
-2230.7678421374867,-1207.272580855401,-0.0
-2240.433752672427,-1278.8927485861145,-0.0
-400.37572630314395,-290.2232378484362,-0.0
-389.7348284180693,-299.054052000534,-0.0
-382.81206399814107,-307.0675595980193,-0.0
-376.31933268219797,-315.76941325851243,-0.0
-371.7530909781597,-324.9441518910352,-0.0
-365.6017683793457,-337.03547210626846,-0.0
-358.12777213142624,-346.4066415763146,-0.0
-353.46937958017287,-355.4025326291411,-0.0
-371.9679756095411,-445.0166571275056,-0.0
-364.94580567609745,-454.96716521022057,-0.0
-364.98420894631425,-501.49435661813106,-0.0
-359.2179962442089,-514.5081934957843,-0.0
-353.0486369557922,-529.3115551767761,-0.0
-1040.466870604231,-2010.7522699664019,-0.0
-977.5635405561688,-2001.5308576625262,-0.0
-923.9341534785646,-2007.0465689753808,-0.0
-870.0670632071842,-2013.0157241119668,-0.0
-815.5291117176062,-2009.034676266463,-0.0
-764.5075030418365,-2014.565918577185,-0.0
-646.6745838223713,-1973.7631526194227,-0.0
-599.156831436026,-1979.040462912151,-0.0
-549.1212775363799,-1971.7128049127273,-0.0
-497.66718408958707,-1968.5674039464182,-0.0
-451.21380414176065,-1966.6522736497982,-0.0
-249.26929568062135,-2209.2318530952984,-0.0
-199.85393181729788,-2221.528450400122,-0.0
-146.63397072504588,-2218.6596694016425,-0.0
156.81453449523295,-2207.938280788447,-0.0
206.4031235833203,-2213.146021634146,-0.0
257.8808536351589,-2225.609515465011,-0.0
333.27764222940743,-2035.9015234509766,-0.0
382.2629149083474,-2040.756998367462,-0.0
430.5080436324268,-2039.0485095670922,-0.0
579.9598927691848,-308.1673007948049,-0.0
580.5317382741721,-291.81837391838104,-0.0
580.8863171680678,-273.96377320171183,-0.0
580.0840049681926,-257.7015903716192,-0.0
580.3273371733262,-240.00871177796145,-0.0
579.5373247257105,-225.1878143900473,-0.0
579.8291584015612,-208.71561888688916,-0.0
582.4478479805568,-196.65214690620107,-0.0
352.00321579057896,154.0837388340869,0.0
336.64651119140143,185.76699519198135,0.0
575.5177826695539,363.12467808057363,0.0
575.6942082966148,382.6261112806259,0.0
574.1445288682977,401.3207071290995,0.0
573.9204603521927,418.4141102892291,0.0
573.0817147925611,438.7486873717319,0.0
573.0059865649829,459.115673725795,0.0
573.2728467771615,479.70250483816443,0.0
571.7037015004898,503.0279591540005,0.0
570.9413906063263,525.179960577814,0.0
571.2093029987518,546.8139488598296,0.0
570.0944450032482,572.5873940076208,0.0
570.5578816588264,597.9681878469728,0.0
571.0355878294914,624.884475269011,0.0
569.544419912709,653.0248109729796,0.0
568.3229694950286,680.6868331651148,0.0
568.2766458707381,712.0271439754974,0.0
566.8057763946817,745.8094759022723,0.0
565.7433053315054,778.6788570858869,0.0
564.7242925422873,814.0467037661986,0.0
563.8036304962674,851.8143672416123,0.0
548.1403062050745,1188.1559050534602,0.0
517.6696395969047,1194.11908712641,0.0
484.58392103115654,1192.8263383569588,0.0
447.07977793932247,1259.2393476451275,0.0
416.0991256726313,1265.3400798261596,0.0
384.7912019514578,1264.7607405753677,0.0
353.3659140945698,1264.8154384162572,0.0
322.326476313662,1264.825365482215,0.0
290.38279807247244,1264.0754845275665,0.0
262.16130818682007,1263.8461183980332,0.0
231.1158507313262,1264.2994210394686,0.0
200.86688800865736,1259.3311938492263,0.0
170.23109840927722,1258.539380843671,0.0
144.28729845033908,1257.2475593557153,0.0
113.49093805007227,1253.8743186541922,0.0
85.32394538923391,1254.6019585283673,0.0
56.929553480031174,1256.711194324521,0.0
29.140638974742266,1256.9122426248157,0.0
7.683127856150707e-14,1254.75,0.0
-28.734878285773146,1254.1708642644758,0.0
-79.74671551874117,1153.997843959846,0.0
-105.80405233986909,1154.9136612788259,0.0
-135.24213480085368,1167.1908862626146,0.0
-162.67628214169042,1185.6420158414414,0.0
-228.39197488817356,1251.3277371682768,0.0
-258.62181034069937,1255.387518544015,0.0
-289.90024415183444,1257.2600808666068,0.0
-318.73357366975387,1256.4525345255615,0.0
-349.5205248875839,1253.6896157671194,0.0
-378.91596597020026,1250.3459284265575,0.0
-412.30564161135067,1258.4284327666205,0.0
-445.578436642323,1263.7483360223994,0.0
-487.8799033471445,1202.8205185770573,0.0
-519.8076536715014,1203.5451811978346,0.0
-553.4845855136014,1205.786206629864,0.0
-585.8794056039616,1207.9120713401073,0.0
-620.9914973773728,1205.72949814003,0.0
-654.7519093075499,1205.1191589457526,0.0
-690.8522487824491,1206.4486034855497,0.0
-727.1346582210815,1207.1705560167175,0.0
-764.0379672298094,1205.8201502012398,0.0
-802.8232933824007,1205.063798976069,0.0
-842.8027011482658,1207.146912946882,0.0
-883.3960403328823,1208.2516287695146,0.0
-842.2278192853295,993.2307702250662,0.0
-852.1146098271747,960.4981476916454,0.0
-860.6143786650536,925.4225811676328,0.0
-873.8781902304664,896.5717532018979,0.0
-892.3370386495927,876.4189477379383,0.0
-908.8632365269799,851.2433140939804,0.0
-916.0483028650757,818.9518113527893,0.0
-916.4085055817216,783.9843435282849,0.0
-916.7675552921401,745.7012217126058,0.0
-919.3901225163247,713.8752010116457,0.0
-930.9049334978216,690.0127298024408,0.0
-960.5555260720539,678.4608178313908,0.0
-991.9927508419544,669.8950531814756,0.0
-1025.765723174055,658.6088984831651,0.0
-1052.3198231947547,642.1024468193223,0.0
-1282.1921688052055,637.095993359402,0.0
-1463.0963908875835,568.048590326327,0.0
-1492.5009912295368,540.922398481381,0.0
-1526.1128444647125,515.2622133048609,0.0
-1558.964569218211,487.8029539909302,0.0
-1590.1493052616022,457.84577040313866,0.0
-1617.6260943182983,425.8854088607964,0.0
-1648.1394609986962,394.73266852254255,0.0
-1682.99099341713,364.4520765159961,0.0
-1701.6317639707192,326.91268306062835,0.0
-2252.3169592795352,282.78669512865815,0.0
-2258.949489194251,231.1985462087359,0.0
-2263.6035203776923,180.01295796058082,0.0
-2263.139280305627,127.89120547452914,0.0
-2258.9368956499934,77.03352498211649,0.0
-2249.3854881179623,22.697485418350347,0.0
-2242.2997913021663,-29.96491158438248,-0.0
-2243.067875406242,-80.16705258726147,-0.0
-2245.8840916604104,-131.83212554872162,-0.0
-2244.5177034587064,-183.42376852647544,-0.0
-2241.3470540553,-233.72127262538373,-0.0
-2244.163197412935,-285.49361792753086,-0.0
-2244.0196130100558,-339.1256793965922,-0.0
-2239.816393736679,-389.9035423645421,-0.0
-2238.636311808571,-442.75440534467697,-0.0
-2240.246537322158,-496.0097801617229,-0.0
-2239.372732593263,-549.2657162228331,-0.0
-2236.2647953765763,-602.4747006799207,-0.0
-2234.230829999813,-658.4968950407795,-0.0
-2237.957574730203,-713.6854304998166,-0.0
-2234.2337080428265,-768.6268928063869,-0.0
-2231.9767555729723,-824.8030144112881,-0.0
-387.7439714270034,-269.1442227171432,-0.0
-378.3342473168343,-273.77398946431055,-0.0
-364.6922615370209,-277.47543472353215,-0.0
-356.8693195247008,-283.8666743067545,-0.0
-352.5719549455096,-295.8429973582297,-0.0
-347.4714966813584,-303.7199515903043,-0.0
-341.06901352457146,-314.5916845903204,-0.0
-339.31891119205113,-323.76484754747685,-0.0
-333.6259729600901,-335.99994072385374,-0.0
-327.9066841925888,-345.73032331836595,-0.0
-322.21017578168454,-353.7553570233756,-0.0
-331.85985473238,-434.2018963765631,-0.0
-329.9187163850219,-541.6887511097673,-0.0
-314.24611440060045,-637.228082858975,-0.0
