timestamp,quality,angle,distance
1742509058.523268,15,45.671875,928.25
1742509058.523268,15,46.875,951.25
1742509058.523268,15,48.09375,972.75
1742509058.523268,15,49.3125,998.25
1742509058.523268,15,50.46875,1025.75
1742509058.523268,15,51.765625,1054.5
1742509058.523268,15,54.171875,1123.75
1742509058.523268,15,56.5625,1202.25
1742509058.523268,15,61.4375,1384.5
1742509058.523268,15,62.75,1382.25
1742509058.523268,15,64.046875,1367.5
1742509058.523268,15,66.484375,1408.25
1742509058.523268,15,67.71875,1405.75
1742509058.523268,15,69.046875,1392.75
1742509058.523268,15,70.25,1379.75
1742509058.523268,15,71.515625,1371.5
1742509058.523268,15,72.828125,1363.25
1742509058.523268,15,74.078125,1353.75
1742509058.523268,15,75.359375,1347.5
1742509058.523268,15,76.578125,1340.5
1742509058.523268,15,77.8125,1332.75
1742509058.523268,15,79.140625,1326.0
1742509058.523268,15,80.359375,1321.5
1742509058.523268,15,81.65625,1317.75
1742509058.523268,15,82.828125,1314.25
1742509058.523268,15,84.09375,1313.25
1742509058.523268,15,85.3125,1311.0
1742509058.523268,15,86.625,1308.25
1742509058.523268,15,87.890625,1308.25
1742509058.523268,15,89.140625,1310.25
1742509058.523268,15,90.390625,1311.25
1742509058.523268,15,91.609375,1309.0
1742509058.523268,15,92.84375,1309.5
1742509058.523268,15,94.140625,1316.5
1742509058.523268,15,95.375,1322.75
1742509058.523268,15,96.625,1335.25
1742509058.523268,15,197.578125,356.0
1742509058.523268,15,198.703125,349.0
1742509058.523268,15,200.390625,343.0
1742509058.523268,15,201.734375,339.5
1742509058.523268,15,202.609375,338.5
1742509058.523268,15,203.78125,340.25
1742509058.523268,15,205.265625,344.75
1742509058.523268,15,206.1875,350.5
1742509058.523268,15,207.671875,356.0
1742509058.523268,15,208.796875,360.5
1742509058.523268,15,210.046875,364.5
1742509058.523268,15,213.015625,352.75
1742509058.523268,15,217.703125,373.0
1742509058.523268,15,218.625,373.75
1742509058.523268,15,220.0,375.5
1742509058.523268,15,221.140625,378.75
1742509058.523268,15,222.21875,382.75
1742509058.523268,15,223.46875,384.25
1742509058.523268,15,225.015625,383.75
1742509058.523268,15,226.171875,383.25
1742509058.523268,15,234.25,456.25
1742509058.523268,15,235.515625,465.5
1742509058.523268,15,245.640625,2108.0
1742509058.523268,15,248.203125,1971.25
1742509058.523268,15,249.4375,1989.25
1742509058.523268,15,250.671875,1993.25
1742509058.523268,15,253.234375,1805.75
1742509058.523268,15,254.5,1831.0
1742509058.523268,15,255.78125,1827.0
1742509058.523268,15,258.21875,1961.5
1742509058.523268,15,260.75,1890.0
1742509058.523268,15,261.984375,1934.5
1742509058.523268,15,263.25,1957.75
1742509058.523268,15,264.53125,1955.75
1742509058.523268,15,265.78125,1955.0
1742509058.523268,15,267.03125,1953.25
1742509058.523268,15,274.546875,1964.0
1742509058.523268,15,275.65625,1975.5
1742509058.523268,15,276.90625,1976.0
1742509058.523268,15,278.15625,1981.5
1742509058.523268,15,279.453125,1990.0
1742509058.523268,15,280.671875,1996.5
1742509058.523268,15,281.890625,2007.25
1742509058.523268,15,283.15625,2017.25
1742509058.523268,15,284.421875,2027.5
1742509058.523268,15,300.796875,726.75
1742509058.523268,15,302.015625,713.75
1742509058.523268,15,303.4375,699.25
1742509058.523268,15,340.203125,572.5
1742509058.523268,15,342.5625,577.0
1742509058.6715617,11,358.21875,465.5
1742509058.6715617,11,359.5,462.0
1742509058.6715617,15,2.109375,460.0
1742509058.6715617,13,3.375,456.5
1742509058.6715617,15,4.515625,451.5
1742509058.6715617,15,5.921875,448.25
1742509058.6715617,10,6.890625,448.75
1742509058.6715617,13,13.171875,447.5
1742509058.6715617,9,16.96875,442.5
1742509058.6715617,15,18.453125,441.25
1742509058.6715617,12,26.921875,445.5
1742509058.6715617,15,29.40625,734.75
1742509058.6715617,15,30.6875,745.5
1742509058.6715617,15,31.828125,757.25
1742509058.6715617,15,33.203125,768.25
1742509058.6715617,15,34.40625,779.0
1742509058.6715617,15,35.546875,791.75
1742509058.6715617,15,36.921875,804.25
1742509058.6715617,15,38.125,818.25
1742509058.6715617,15,39.3125,834.5
1742509058.6715617,15,40.453125,851.75
1742509058.6715617,15,41.65625,868.0
1742509058.6715617,15,42.953125,885.5
1742509058.6715617,15,44.21875,905.75
1742509058.6715617,15,45.3125,927.75
1742509058.6715617,15,46.5625,949.25
1742509058.6715617,15,47.78125,970.75
1742509058.6715617,15,49.015625,997.25
1742509058.6715617,15,50.25,1025.25
1742509058.6715617,15,51.46875,1053.25
1742509058.6715617,15,52.65625,1084.0
1742509058.6715617,15,61.140625,1378.0
1742509058.6715617,15,62.359375,1382.5
1742509058.6715617,15,63.65625,1370.25
1742509058.6715617,15,64.890625,1382.0
1742509058.6715617,15,66.125,1404.25
1742509058.6715617,15,67.328125,1405.25
1742509058.6715617,15,68.578125,1395.75
1742509058.6715617,15,69.84375,1385.75
1742509058.6715617,15,71.125,1375.25
1742509058.6715617,15,72.34375,1367.5
1742509058.6715617,15,73.65625,1357.75
1742509058.6715617,15,74.921875,1345.75
1742509058.6715617,15,76.15625,1340.25
1742509058.6715617,15,77.453125,1336.5
1742509058.6715617,15,78.6875,1331.0
1742509058.6715617,15,79.9375,1327.5
1742509058.6715617,15,81.203125,1319.5
1742509058.6715617,15,82.421875,1313.25
1742509058.6715617,15,83.578125,1314.5
1742509058.6715617,15,84.8125,1313.25
1742509058.6715617,15,86.0625,1312.25
1742509058.6715617,15,87.3125,1311.75
1742509058.6715617,15,88.578125,1311.0
1742509058.6715617,15,89.859375,1313.5
1742509058.6715617,15,91.078125,1315.5
1742509058.6715617,15,92.3125,1313.0
1742509058.6715617,15,93.609375,1314.25
1742509058.6715617,15,94.78125,1321.75
1742509058.6715617,15,96.015625,1330.75
1742509058.6715617,15,197.78125,355.5
1742509058.6715617,15,199.03125,347.25
1742509058.6715617,15,200.453125,342.0
1742509058.6715617,15,201.421875,339.25
1742509058.6715617,15,203.0,338.25
1742509058.6715617,15,204.328125,340.0
1742509058.6715617,15,205.3125,344.5
1742509058.6715617,15,206.25,350.25
1742509058.6715617,15,207.375,355.75
1742509058.6715617,15,208.84375,360.5
1742509058.6715617,15,210.140625,364.5
1742509058.6715617,15,212.53125,352.5
1742509058.6715617,15,217.21875,373.0
1742509058.6715617,15,218.671875,373.75
1742509058.6715617,15,219.703125,375.5
1742509058.6715617,15,221.28125,378.75
1742509058.6715617,15,222.3125,382.5
1742509058.6715617,15,223.59375,384.25
1742509058.6715617,15,224.890625,383.75
1742509058.6715617,15,226.140625,383.0
1742509058.6715617,15,235.46875,465.25
1742509058.6715617,15,245.34375,2110.5
1742509058.6715617,15,247.890625,1964.75
1742509058.6715617,15,249.140625,1979.0
1742509058.6715617,15,250.34375,1990.0
1742509058.6715617,15,252.890625,1807.5
1742509058.6715617,15,254.171875,1838.75
1742509058.6715617,15,255.453125,1827.25
1742509058.6715617,15,257.828125,1957.25
1742509058.6715617,15,260.421875,1847.25
1742509058.6715617,15,262.828125,1962.0
1742509058.6715617,15,264.0625,1959.0
1742509058.6715617,15,265.34375,1960.75
1742509058.6715617,15,266.578125,1952.75
1742509058.6715617,15,267.828125,1959.0
1742509058.6715617,15,275.21875,1973.75
1742509058.6715617,15,276.46875,1976.25
1742509058.6715617,15,277.734375,1978.75
1742509058.6715617,15,278.984375,1992.0
1742509058.6715617,15,280.234375,2001.75
1742509058.6715617,15,281.46875,2003.75
1742509058.6715617,15,282.6875,2013.25
1742509058.6715617,15,283.953125,2022.75
1742509058.6715617,15,285.1875,2006.0
1742509058.6715617,15,302.796875,706.25
1742509058.6715617,15,304.0625,693.0
1742509058.8187442,15,2.34375,458.25
1742509058.8187442,15,3.953125,454.5
1742509058.8187442,12,5.0625,451.5
1742509058.8187442,10,15.21875,446.5
1742509058.8187442,13,17.5,442.0
1742509058.8187442,11,18.75,441.5
1742509058.8187442,13,20.203125,440.75
1742509058.8187442,15,31.171875,750.0
1742509058.8187442,15,32.296875,761.25
1742509058.8187442,15,33.546875,772.75
1742509058.8187442,15,34.734375,785.0
1742509058.8187442,15,35.953125,797.25
1742509058.8187442,15,37.1875,810.25
1742509058.8187442,15,38.46875,825.25
1742509058.8187442,15,39.578125,841.5
1742509058.8187442,15,40.875,857.75
1742509058.8187442,15,41.984375,875.0
1742509058.8187442,15,43.203125,894.25
1742509058.8187442,15,44.40625,914.5
1742509058.8187442,15,45.703125,935.75
1742509058.8187442,15,46.921875,957.5
1742509058.8187442,15,48.09375,980.25
1742509058.8187442,15,50.546875,1037.5
1742509058.8187442,15,51.75,1064.75
1742509058.8187442,15,52.9375,1096.25
1742509058.8187442,15,61.34375,1386.25
1742509058.8187442,15,62.546875,1381.0
1742509058.8187442,15,63.84375,1367.75
1742509058.8187442,15,66.234375,1412.25
1742509058.8187442,15,67.546875,1403.0
1742509058.8187442,15,68.8125,1393.75
1742509058.8187442,15,70.0,1383.75
1742509058.8187442,15,71.296875,1372.0
1742509058.8187442,15,72.546875,1364.25
1742509058.8187442,15,73.8125,1355.5
1742509058.8187442,15,75.046875,1347.25
1742509058.8187442,15,76.3125,1340.0
1742509058.8187442,15,77.546875,1334.5
1742509058.8187442,15,78.734375,1333.0
1742509058.8187442,15,79.96875,1331.0
1742509058.8187442,15,81.296875,1326.5
1742509058.8187442,15,82.546875,1319.0
1742509058.8187442,15,83.703125,1313.75
1742509058.8187442,15,84.9375,1314.0
1742509058.8187442,15,86.1875,1310.75
1742509058.8187442,15,87.453125,1309.5
1742509058.8187442,15,88.65625,1311.5
1742509058.8187442,15,89.921875,1313.0
1742509058.8187442,15,91.125,1307.75
1742509058.8187442,15,92.421875,1305.75
1742509058.8187442,15,93.65625,1314.5
1742509058.8187442,15,94.84375,1322.25
1742509058.8187442,15,96.0625,1335.0
1742509058.8187442,15,197.4375,356.25
1742509058.8187442,15,198.46875,347.25
1742509058.8187442,15,199.65625,341.5
1742509058.8187442,15,201.15625,339.0
1742509058.8187442,15,202.34375,338.25
1742509058.8187442,15,203.5625,339.25
1742509058.8187442,15,204.671875,343.25
1742509058.8187442,15,206.078125,348.75
1742509058.8187442,15,207.125,354.25
1742509058.8187442,15,208.265625,359.5
1742509058.8187442,15,209.9375,363.5
1742509058.8187442,15,211.046875,359.75
1742509058.8187442,15,212.125,352.75
1742509058.8187442,15,216.90625,373.0
1742509058.8187442,15,218.390625,374.0
1742509058.8187442,15,219.640625,375.25
1742509058.8187442,15,220.640625,377.75
1742509058.8187442,15,222.0625,381.5
1742509058.8187442,15,223.09375,384.5
1742509058.8187442,15,224.5625,384.75
1742509058.8187442,15,225.671875,384.0
1742509058.8187442,15,226.734375,385.0
1742509058.8187442,15,235.09375,463.0
1742509058.8187442,15,235.953125,474.75
1742509058.8187442,15,244.9375,2117.25
1742509058.8187442,15,246.1875,2090.0
1742509058.8187442,15,247.484375,2052.25
1742509058.8187442,15,248.734375,2013.5
1742509058.8187442,15,249.984375,1987.25
1742509058.8187442,15,253.734375,1833.5
1742509058.8187442,15,255.015625,1831.0
1742509058.8187442,15,256.28125,1823.0
1742509058.8187442,15,258.71875,1877.25
1742509058.8187442,15,260.0,1834.5
1742509058.8187442,15,261.265625,1801.25
1742509058.8187442,15,263.6875,1956.75
1742509058.8187442,15,264.953125,1955.0
1742509058.8187442,15,266.1875,1954.25
1742509058.8187442,15,267.421875,1953.5
1742509058.8187442,15,274.84375,1961.75
1742509058.8187442,15,276.078125,1972.5
1742509058.8187442,15,277.359375,1978.25
1742509058.8187442,15,278.609375,1987.25
1742509058.8187442,15,279.859375,2002.25
1742509058.8187442,15,281.09375,2009.75
1742509058.8187442,15,282.3125,2014.0
1742509058.8187442,15,283.59375,2022.5
1742509058.8187442,15,284.796875,2021.75
1742509058.8187442,15,340.203125,580.25
1742509058.8187442,15,342.734375,587.0
1742509058.9669578,10,27.453125,449.0
1742509058.9669578,15,29.78125,740.5
1742509058.9669578,15,30.90625,750.5
1742509058.9669578,15,32.28125,762.5
1742509058.9669578,15,33.328125,774.75
1742509058.9669578,15,34.71875,786.5
1742509058.9669578,15,35.984375,798.0
1742509058.9669578,15,37.0625,812.5
1742509058.9669578,15,38.34375,828.5
1742509058.9669578,15,39.515625,843.5
1742509058.9669578,15,40.796875,860.0
1742509058.9669578,15,42.015625,876.25
1742509058.9669578,15,43.21875,894.5
1742509058.9669578,15,44.484375,914.75
1742509058.9669578,15,45.625,935.75
1742509058.9669578,15,46.875,957.75
1742509058.9669578,15,48.03125,980.75
1742509058.9669578,15,49.28125,1009.0
1742509058.9669578,15,50.515625,1040.25
1742509058.9669578,15,51.71875,1068.0
1742509058.9669578,15,54.109375,1135.0
1742509058.9669578,15,61.40625,1389.0
1742509058.9669578,15,62.609375,1380.75
1742509058.9669578,15,63.859375,1367.5
1742509058.9669578,15,66.328125,1422.0
1742509058.9669578,15,67.59375,1405.0
1742509058.9669578,15,68.859375,1392.5
1742509058.9669578,15,70.109375,1382.25
1742509058.9669578,15,71.34375,1374.0
1742509058.9669578,15,72.640625,1363.0
1742509058.9669578,15,73.890625,1353.75
1742509058.9669578,15,75.125,1343.25
1742509058.9669578,15,76.375,1335.5
1742509058.9669578,15,77.671875,1333.75
1742509058.9669578,15,78.875,1328.5
1742509058.9669578,15,80.1875,1326.25
1742509058.9669578,15,81.375,1321.5
1742509058.9669578,15,82.625,1314.75
1742509058.9669578,15,83.90625,1316.5
1742509058.9669578,15,85.125,1314.5
1742509058.9669578,15,86.375,1310.0
1742509058.9669578,15,87.59375,1309.75
1742509058.9669578,15,88.875,1311.5
1742509058.9669578,15,90.125,1313.0
1742509058.9669578,15,91.328125,1313.25
1742509058.9669578,15,92.59375,1316.5
1742509058.9669578,15,93.875,1320.25
1742509058.9669578,15,95.046875,1324.5
1742509058.9669578,15,96.296875,1333.75
1742509058.9669578,8,97.53125,1346.25
1742509058.9669578,15,198.03125,350.5
1742509058.9669578,15,199.46875,343.25
1742509058.9669578,15,200.5625,339.5
1742509058.9669578,15,201.484375,338.25
1742509058.9669578,15,203.046875,338.0
1742509058.9669578,15,203.90625,340.5
1742509058.9669578,15,205.4375,345.25
1742509058.9669578,15,206.640625,350.75
1742509058.9669578,15,207.9375,356.5
1742509058.9669578,15,209.171875,361.5
1742509058.9669578,15,210.21875,364.25
1742509058.9669578,15,211.328125,360.25
1742509058.9669578,15,212.890625,353.5
1742509058.9669578,15,217.53125,374.0
1742509058.9669578,15,219.0,375.0
1742509058.9669578,15,220.1875,376.5
1742509058.9669578,15,221.46875,379.5
1742509058.9669578,15,222.21875,383.25
1742509058.9669578,15,223.828125,384.75
1742509058.9669578,15,224.75,384.0
1742509058.9669578,15,226.4375,384.25
1742509058.9669578,15,234.390625,459.5
1742509058.9669578,15,235.5,468.75
1742509058.9669578,15,244.296875,2146.25
1742509058.9669578,15,245.546875,2101.0
1742509058.9669578,15,249.359375,1977.25
1742509058.9669578,15,250.578125,1983.5
1742509058.9669578,15,253.15625,1814.0
1742509058.9669578,15,254.40625,1836.0
1742509058.9669578,15,255.65625,1818.5
1742509058.9669578,15,258.15625,1866.5
1742509058.9669578,15,259.421875,1835.75
1742509058.9669578,15,260.6875,1801.75
1742509058.9669578,15,261.96875,1784.0
1742509058.9669578,15,264.359375,1955.0
1742509058.9669578,15,265.625,1955.0
1742509058.9669578,15,266.859375,1954.25
1742509058.9669578,15,272.59375,968.5
1742509058.9669578,15,275.515625,1970.0
1742509058.9669578,15,276.75,1975.75
1742509058.9669578,15,278.0,1981.75
1742509058.9669578,15,279.234375,1989.25
1742509058.9669578,15,280.515625,1995.75
1742509058.9669578,15,281.78125,2007.5
1742509058.9669578,15,282.96875,2018.0
1742509058.9669578,15,284.203125,2024.75
1742509058.9669578,15,342.484375,572.75
1742509058.9669578,15,343.765625,571.0
1742509059.1142538,15,27.015625,444.75
1742509059.1142538,15,29.453125,740.75
1742509059.1142538,15,30.78125,751.5
1742509059.1142538,15,31.875,762.5
1742509059.1142538,15,33.21875,773.5
1742509059.1142538,15,34.34375,785.75
1742509059.1142538,15,35.5625,798.5
1742509059.1142538,15,36.90625,813.0
1742509059.1142538,15,38.078125,828.0
1742509059.1142538,15,39.28125,843.0
1742509059.1142538,15,40.578125,859.25
1742509059.1142538,15,41.8125,876.5
1742509059.1142538,15,42.984375,895.5
1742509059.1142538,15,44.265625,915.5
1742509059.1142538,15,45.484375,936.25
1742509059.1142538,15,46.6875,958.0
1742509059.1142538,15,47.84375,982.25
1742509059.1142538,15,49.03125,1010.75
1742509059.1142538,15,50.34375,1040.0
1742509059.1142538,15,51.515625,1068.0
1742509059.1142538,15,53.921875,1136.25
1742509059.1142538,15,61.1875,1387.0
1742509059.1142538,15,62.5,1382.0
1742509059.1142538,15,63.71875,1370.0
1742509059.1142538,15,66.1875,1419.0
1742509059.1142538,15,67.46875,1403.25
1742509059.1142538,15,68.71875,1394.0
1742509059.1142538,15,69.984375,1383.75
1742509059.1142538,15,71.21875,1372.5
1742509059.1142538,15,72.515625,1364.25
1742509059.1142538,15,73.734375,1355.25
1742509059.1142538,15,75.015625,1343.5
1742509059.1142538,15,76.328125,1339.5
1742509059.1142538,15,77.515625,1338.0
1742509059.1142538,15,78.84375,1331.75
1742509059.1142538,15,80.078125,1326.75
1742509059.1142538,15,81.3125,1323.5
1742509059.1142538,15,82.578125,1319.75
1742509059.1142538,15,83.828125,1316.5
1742509059.1142538,15,85.109375,1314.25
1742509059.1142538,15,86.3125,1309.75
1742509059.1142538,15,87.578125,1310.75
1742509059.1142538,15,88.828125,1312.75
1742509059.1142538,15,90.109375,1313.0
1742509059.1142538,15,91.296875,1313.25
1742509059.1142538,15,92.546875,1316.5
1742509059.1142538,15,93.8125,1319.5
1742509059.1142538,15,95.078125,1324.0
1742509059.1142538,15,96.359375,1336.25
1742509059.1142538,8,97.53125,1349.5
1742509059.1142538,15,198.21875,346.0
1742509059.1142538,15,199.875,340.25
1742509059.1142538,15,201.109375,338.0
1742509059.1142538,15,202.46875,337.5
1742509059.1142538,15,203.453125,338.0
1742509059.1142538,15,204.796875,341.25
1742509059.1142538,15,205.96875,347.0
1742509059.1142538,15,206.921875,353.0
1742509059.1142538,15,208.0,358.75
1742509059.1142538,15,209.4375,363.25
1742509059.1142538,15,210.46875,360.5
1742509059.1142538,15,212.03125,353.75
1742509059.1142538,15,217.0,373.0
1742509059.1142538,15,217.78125,374.25
1742509059.1142538,15,219.203125,375.25
1742509059.1142538,15,220.21875,377.5
1742509059.1142538,15,221.65625,381.25
1742509059.1142538,15,222.859375,384.75
1742509059.1142538,15,224.21875,385.25
1742509059.1142538,15,225.625,384.5
1742509059.1142538,15,226.78125,385.0
1742509059.1142538,15,244.859375,2102.75
1742509059.1142538,15,253.734375,1837.25
1742509059.1142538,15,255.03125,1819.5
1742509059.1142538,15,256.296875,1799.5
1742509059.1142538,15,257.5,1819.75
1742509059.1142538,15,258.75,1834.25
1742509059.1142538,15,260.0625,1806.0
1742509059.1142538,15,261.328125,1785.25
1742509059.1142538,15,266.25,1947.5
1742509059.1142538,15,267.484375,1952.5
1742509059.1142538,15,277.4375,1978.25
1742509059.1142538,15,278.703125,1988.25
1742509059.1142538,15,279.953125,1997.25
1742509059.1142538,15,281.21875,2004.5
