False	15	283.28125	0.0
False	15	75.1875	0.0
False	15	76.609375	1381.25
False	15	77.90625	1370.5
False	15	79.234375	1360.0
False	15	80.59375	1353.5
False	15	81.953125	1345.5
False	15	83.1875	1338.0
False	15	84.546875	1333.0
False	15	85.828125	1330.0
False	15	87.140625	1327.25
False	15	88.53125	1327.0
False	15	89.875	1324.0
False	15	91.140625	1318.25
False	15	92.5	1321.25
False	15	93.796875	1322.0
False	15	95.125	1319.5
False	15	96.46875	1320.25
False	15	97.78125	1323.25
False	15	99.15625	1328.25
False	15	100.453125	1328.5
False	15	101.828125	1332.75
False	15	103.15625	1342.75
False	15	104.484375	1349.0
False	15	105.75	1357.75
False	15	107.140625	1361.0
False	15	108.390625	0.0
False	15	109.734375	1313.25
False	15	111.078125	1322.75
False	15	112.328125	1331.75
False	15	113.671875	1343.0
False	15	114.953125	1357.25
False	15	116.25	1371.75
False	15	117.640625	1387.75
False	15	118.921875	1404.0
False	15	120.21875	1420.5
False	15	121.546875	1438.25
False	15	122.8125	1455.75
False	15	124.15625	1474.25
False	15	125.515625	1495.0
False	15	126.8125	1519.0
False	15	128.078125	1543.75
False	15	129.40625	1567.25
False	15	130.703125	1596.5
False	15	132.015625	1629.75
False	15	133.359375	1660.0
False	15	134.640625	1691.25
False	15	135.9375	1728.5
False	15	137.296875	1770.25
False	15	138.59375	1811.25
False	15	139.859375	1858.0
False	15	141.171875	1908.25
False	15	142.453125	1958.75
False	15	143.78125	2008.5
False	15	145.125	2026.25
False	15	146.4375	2000.0
False	15	147.8125	1961.0
False	15	149.140625	1927.0
False	15	150.453125	1892.25
False	15	151.796875	1861.0
False	15	153.125	1835.0
False	15	154.46875	1805.0
False	15	155.859375	1796.0
False	15	157.3125	0.0
False	15	158.609375	1508.0
False	15	159.953125	1523.0
False	15	161.296875	1539.0
False	15	162.59375	1557.75
False	15	163.875	1579.75
False	15	165.1875	1599.5
False	15	166.515625	1621.5
False	15	167.8125	1646.5
False	15	169.15625	1658.5
False	0	177.609375	0.0
False	0	178.9375	0.0
False	15	172.9375	0.0
False	15	174.265625	2205.5
False	15	175.5625	2206.5
False	15	176.9375	2199.0
False	15	178.234375	2193.25
False	15	179.578125	2193.75
False	15	180.875	2192.75
False	15	182.21875	2190.5
False	15	183.5625	2197.0
False	15	184.90625	2205.25
False	15	186.1875	2195.5
False	15	187.53125	2196.0
False	0	196.203125	0.0
False	2	197.53125	0.0
False	15	191.15625	0.0
False	4	192.46875	4882.5
False	15	193.8125	4851.25
False	12	195.140625	4840.0
False	14	196.453125	4873.25
False	11	197.78125	4906.0
False	15	202.5625	0.0
False	15	204.0	0.0
False	15	205.5625	380.75
False	15	207.1875	371.25
False	15	208.203125	365.5
False	15	209.515625	362.25
False	15	210.96875	361.0
False	15	212.390625	360.0
False	15	213.75	358.25
False	15	215.0	362.0
False	15	220.171875	0.0
False	15	221.515625	0.0
False	15	219.1875	364.75
False	15	220.390625	362.25
False	15	225.5	0.0
False	15	226.8125	0.0
False	15	228.140625	0.0
False	15	229.484375	0.0
False	15	226.65625	0.0
False	15	232.125	0.0
False	15	233.453125	0.0
False	15	230.25	0.0
False	15	231.578125	406.0
False	15	233.015625	406.5
False	15	234.234375	412.0
False	15	235.625	416.25
False	15	236.921875	421.5
False	15	238.28125	431.0
False	15	239.359375	444.0
False	15	240.703125	448.25
False	15	241.84375	449.25
False	15	242.796875	0.0
False	15	244.421875	510.25
False	15	245.46875	510.25
False	0	252.03125	0.0
False	0	253.359375	0.0
False	0	254.6875	0.0
False	15	248.671875	0.0
False	15	250.03125	2114.75
False	15	251.421875	0.0
False	15	252.703125	1983.5
False	15	254.078125	1986.0
False	15	255.375	1985.0
False	15	256.734375	1956.75
False	15	258.046875	1932.0
False	0	266.625	0.0
False	0	267.96875	0.0
False	0	269.296875	0.0
False	0	270.609375	0.0
False	15	264.59375	0.0
False	15	265.9375	2143.5
False	15	267.28125	2150.25
False	15	268.59375	2151.25
False	0	277.25	0.0
False	0	278.578125	0.0
False	0	279.921875	0.0
False	0	281.234375	0.0
False	0	282.515625	0.0
False	0	283.84375	0.0
False	15	277.84375	2131.5
False	15	279.203125	2127.75
False	0	287.828125	0.0
False	15	281.890625	0.0
False	15	283.234375	1996.25
False	15	284.546875	1998.5
False	15	285.875	2005.5
False	15	287.15625	2015.25
False	15	288.515625	2007.0
False	0	297.09375	0.0
False	0	298.421875	0.0
False	0	299.75	0.0
False	0	301.078125	0.0
False	0	302.390625	0.0
False	0	303.71875	0.0
False	0	305.046875	0.0
False	0	306.453125	0.0
False	0	307.78125	0.0
False	12	303.171875	0.0
